tenant,policyId,num_id,level,policyClass,exposed,pathNode,inheritPath,inheritedFrom,duplicatesYN,resourceClass,resourceType,activity,name,connectionId,canStopForUser,technicalName
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,metadata,app.datahub-app-data.profile,execute,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,metadata,app.datahub-app-data.qualityRulebook,execute,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.administrator,app.datahub-app-data.administrator,N,metadata,app.datahub-app-data.system,admin,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,metadata,app.datahub-app-data.catalog,read,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,metadata,app.datahub-app-data.glossary,read,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,metadata,app.datahub-app-data.profile,read,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,metadata,app.datahub-app-data.tagHierarchy,read,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,metadata,app.datahub-app-data.catalog,read,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,metadata,app.datahub-app-data.glossary,read,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,metadata,app.datahub-app-data.profile,read,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,metadata,app.datahub-app-data.tagHierarchy,read,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-dex,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-connection,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-preparation,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,datahub-app-metadata,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.metadataUser:app.datahub-app-data.administrator,app.datahub-app-data.administrator,Y,application,application,start,data-hub-flow-agent,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.businessUser,app.datahub-app-data.businessUser,Y,metadata,app.datahub-app-data.catalog,annotate,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.businessUser,app.datahub-app-data.businessUser,Y,metadata,app.datahub-app-data.qualityDashboard,read,,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.businessUser,app.datahub-app-data.businessUser,Y,application,application,start,pipeline-modeler,,,
default,app.datahub-app-data.fullAccess,7,5,multiple,True,Y,app.datahub-app-data.dependencies:app.datahub-app-data.businessUser,app.datahub-app-data.businessUser,Y,application,application,start,datahub-app-dex,,,
